datetime,open,high,low,close,volume
2025-01-11 15:00:00+09:00,186.0908,187.4602,186.0908,186.3548,103.57
2025-01-11 16:00:00+09:00,186.3548,186.6483,185.8398,185.9187,6.63
2025-01-11 17:00:00+09:00,185.9187,186.6037,184.9079,186.0269,118.76
2025-01-11 18:00:00+09:00,186.0269,186.3751,184.4922,185.3948,26.69
2025-01-11 19:00:00+09:00,185.3948,185.3995,184.6153,185.3779,19.69
2025-01-11 20:00:00+09:00,185.3779,187.0,185.3779,186.4778,93.79
2025-01-11 21:00:00+09:00,186.4778,187.79,186.3358,187.2224,70.63
2025-01-11 22:00:00+09:00,187.2224,187.7167,186.3162,186.8295,85.88
2025-01-11 23:00:00+09:00,186.8295,187.8696,185.9159,187.6832,202.05
2025-01-12 00:00:00+09:00,187.6832,188.629,186.6607,187.2645,98.12
2025-01-12 01:00:00+09:00,187.2645,187.7083,186.0855,187.6948,20.8
2025-01-12 02:00:00+09:00,187.6948,187.6948,185.6735,186.4113,32.69
2025-01-12 03:00:00+09:00,186.4113,187.6189,186.4113,187.6189,20.11
2025-01-12 04:00:00+09:00,187.6189,188.1591,186.5305,187.6425,81.09
2025-01-12 05:00:00+09:00,187.6425,191.1197,187.3401,190.1395,36.79
2025-01-12 06:00:00+09:00,190.1395,192.1774,190.1245,191.5554,248.86
2025-01-12 07:00:00+09:00,191.5554,191.5612,188.6563,188.7098,143.05
2025-01-12 08:00:00+09:00,188.7098,189.0601,187.5508,187.8303,80.54
2025-01-12 09:00:00+09:00,187.8303,188.0942,187.3686,187.5637,3.68
2025-01-12 10:00:00+09:00,187.5637,187.5662,186.5434,187.5662,7.17
2025-01-12 11:00:00+09:00,187.5662,188.1499,187.0933,188.1499,13.33
2025-01-12 12:00:00+09:00,188.1499,188.4442,186.9323,187.2364,5.32
2025-01-12 13:00:00+09:00,187.2364,187.4861,186.1963,186.7987,350.21
2025-01-12 14:00:00+09:00,186.7987,187.0158,186.1665,186.5597,19.95
2025-01-12 15:00:00+09:00,186.5597,186.7847,185.6482,185.6482,2.59
2025-01-12 16:00:00+09:00,185.6482,186.507,185.6482,186.507,1.94
2025-01-12 17:00:00+09:00,186.507,186.7222,185.8101,185.9577,1.9
2025-01-12 18:00:00+09:00,185.9577,186.1911,184.582,185.8303,46.16
2025-01-12 19:00:00+09:00,185.8303,186.821,185.1561,186.593,143.78
2025-01-12 20:00:00+09:00,186.593,187.2453,185.983,187.1175,586.03
2025-01-12 21:00:00+09:00,187.1175,187.4899,186.5442,187.0517,47.37
2025-01-12 22:00:00+09:00,187.0517,188.8486,186.982,188.4222,8.43
2025-01-12 23:00:00+09:00,188.4222,188.6782,187.6788,188.3769,154.05
2025-01-13 00:00:00+09:00,188.3769,190.6137,187.9015,190.4621,94.74
2025-01-13 01:00:00+09:00,190.4621,190.9658,189.6409,190.4055,89.84
2025-01-13 02:00:00+09:00,190.4055,190.4838,189.2493,190.0826,123.02
2025-01-13 03:00:00+09:00,190.0826,190.1995,189.586,189.6899,4.38
2025-01-13 04:00:00+09:00,189.6899,189.7213,188.538,188.7384,30.07
2025-01-13 05:00:00+09:00,188.7384,190.3954,188.7382,189.7586,27.53
2025-01-13 06:00:00+09:00,189.7586,189.774,187.9956,188.4774,27.93
2025-01-13 07:00:00+09:00,188.4774,188.9692,186.1963,186.6279,151.26
2025-01-13 08:00:00+09:00,186.6279,188.6573,186.6279,188.5442,8.82
2025-01-13 09:00:00+09:00,188.5442,192.2,188.4079,190.6285,27.5
2025-01-13 10:00:00+09:00,190.6285,190.8147,187.4746,187.6998,121.49
2025-01-13 11:00:00+09:00,187.6998,187.7176,184.3013,185.9142,24.89
2025-01-13 12:00:00+09:00,185.9142,186.995,184.5899,184.9818,87.32
2025-01-13 13:00:00+09:00,184.9818,187.0103,184.9818,185.8433,134.59
2025-01-13 14:00:00+09:00,185.8433,185.8433,183.4459,183.9219,146.61
2025-01-13 15:00:00+09:00,183.9219,184.2034,182.0,182.0222,85.67
2025-01-13 16:00:00+09:00,182.0222,183.6277,181.3396,182.3016,96.04
2025-01-13 17:00:00+09:00,182.3016,182.6157,180.2,180.6367,527.12
2025-01-13 18:00:00+09:00,180.6367,181.0533,179.0,179.8773,158.46
2025-01-13 19:00:00+09:00,179.8773,180.6343,178.0,178.4452,317.71
2025-01-13 20:00:00+09:00,178.4452,178.4719,175.2907,175.3024,151.87
2025-01-13 21:00:00+09:00,175.3024,177.4661,174.2187,174.6691,301.64
2025-01-13 22:00:00+09:00,174.6691,178.1971,174.2185,175.7803,62.11
2025-01-13 23:00:00+09:00,175.7803,176.2671,169.0021,174.6558,469.35
2025-01-14 00:00:00+09:00,174.6558,180.5862,174.6558,179.2083,87.73
2025-01-14 01:00:00+09:00,179.2083,180.0756,176.1153,176.482,274.15
2025-01-14 02:00:00+09:00,176.482,177.9153,175.5829,176.5241,82.73
2025-01-14 03:00:00+09:00,176.5241,177.6447,174.7506,175.3446,60.06
2025-01-14 04:00:00+09:00,175.3446,178.9962,174.8663,177.4362,163.64
2025-01-14 05:00:00+09:00,177.4362,182.7141,176.5878,181.9096,54.47
2025-01-14 06:00:00+09:00,181.9096,182.1102,180.5174,181.9924,15.15
