datetime,open,high,low,close,volume
2025-04-08 14:45:00+09:00,110.5781,110.5884,110.0953,110.3975,843.48
2025-04-08 15:00:00+09:00,110.3975,110.4045,109.3803,109.5101,1602.89
2025-04-08 15:15:00+09:00,109.5101,109.6155,109.0192,109.1356,1289.27
2025-04-08 15:30:00+09:00,109.1356,109.2771,108.9833,109.2757,1321.98
2025-04-08 15:45:00+09:00,109.2757,109.5345,108.5862,108.5889,950.7
2025-04-08 16:00:00+09:00,108.5889,108.6698,108.1219,108.4999,1339.94
2025-04-08 16:15:00+09:00,108.4999,108.9179,108.4967,108.9116,1273.46
2025-04-08 16:30:00+09:00,108.9116,108.9192,108.9102,108.9166,94.98
2025-04-08 16:45:00+09:00,108.9166,109.0429,108.0982,108.5645,44.34
2025-04-08 17:00:00+09:00,108.5645,108.7489,107.8455,107.8458,55.5
2025-04-08 17:15:00+09:00,107.8458,108.3436,107.0458,107.493,1417.38
2025-04-08 17:30:00+09:00,107.493,107.7883,107.3443,107.7838,1365.07
2025-04-08 17:45:00+09:00,107.7838,108.0581,107.729,108.058,1083.97
2025-04-08 18:00:00+09:00,108.058,108.6925,108.0094,108.2137,1394.66
2025-04-08 18:15:00+09:00,108.2137,108.4895,107.8293,107.8339,946.98
2025-04-08 18:30:00+09:00,107.8339,108.8363,107.8339,108.8349,1560.06
2025-04-08 18:45:00+09:00,108.8349,108.8391,108.5856,108.6169,1321.21
2025-04-08 19:00:00+09:00,108.6169,108.644,108.5654,108.6296,1211.09
2025-04-08 19:15:00+09:00,108.6296,109.072,108.6257,109.0552,1168.9
2025-04-08 19:30:00+09:00,109.0552,109.486,108.5612,109.2255,1276.42
2025-04-08 19:45:00+09:00,109.2255,109.2945,108.6508,108.6903,1092.44
2025-04-08 20:00:00+09:00,108.6903,109.3637,108.6874,109.359,1601.67
2025-04-08 20:15:00+09:00,109.359,109.6265,109.1112,109.6265,1730.63
2025-04-08 20:30:00+09:00,109.6265,111.1237,109.6265,110.8563,2842.33
2025-04-08 20:45:00+09:00,110.8563,111.5634,110.8534,111.5359,2824.93
2025-04-08 21:00:00+09:00,111.5359,111.7308,110.9818,111.0944,2934.98
2025-04-08 21:15:00+09:00,111.0944,111.1012,110.3765,110.5014,2645.38
2025-04-08 21:30:00+09:00,110.5014,110.6583,109.2885,109.6963,2326.73
2025-04-08 21:45:00+09:00,109.6963,110.1328,109.5513,110.0888,2155.66
2025-04-08 22:00:00+09:00,110.0888,111.0098,109.8543,110.4367,3567.1
2025-04-08 22:15:00+09:00,110.4367,111.5522,110.0007,111.5509,2477.01
2025-04-08 22:30:00+09:00,111.5509,111.8376,109.6229,110.1141,6754.27
2025-04-08 22:45:00+09:00,110.1141,111.1461,109.6671,110.0748,5015.57
2025-04-08 23:00:00+09:00,110.0748,111.069,109.873,110.4295,4448.39
2025-04-08 23:15:00+09:00,110.4295,111.0039,109.6032,109.6405,3692.91
2025-04-08 23:30:00+09:00,109.6405,109.6447,108.7259,108.7272,4139.22
2025-04-08 23:45:00+09:00,108.7272,108.8956,107.7783,107.9665,3452.69
2025-04-09 00:00:00+09:00,107.9665,108.237,107.4163,107.7827,3766.23
2025-04-09 00:15:00+09:00,107.7827,108.2815,107.1535,107.1535,3138.83
2025-04-09 00:30:00+09:00,107.1535,107.7025,107.1535,107.6576,2786.97
2025-04-09 00:45:00+09:00,107.6576,107.6603,106.6552,106.9599,2805.45
2025-04-09 01:00:00+09:00,106.9599,107.1023,106.4293,106.4301,3017.9
2025-04-09 01:15:00+09:00,106.4301,106.4311,105.6686,106.0012,3614.43
2025-04-09 01:30:00+09:00,106.0012,106.0082,104.2948,104.3231,4646.61
