datetime,open,high,low,close,volume
2025-04-20 08:10:00+09:00,139.5194,139.5222,139.5139,139.5156,42.47
2025-04-20 08:15:00+09:00,139.5156,139.5173,139.5068,139.515,63.31
2025-04-20 08:20:00+09:00,139.515,139.5202,139.5064,139.509,43.73
2025-04-20 08:25:00+09:00,139.509,139.5118,139.3919,139.3929,53.45
2025-04-20 08:30:00+09:00,139.3929,139.3951,139.3808,139.3816,157.31
2025-04-20 08:35:00+09:00,139.3816,139.3833,139.3727,139.3764,80.21
2025-04-20 08:40:00+09:00,139.3764,139.9968,139.3732,139.6577,111.61
2025-04-20 08:45:00+09:00,139.6577,139.6641,139.5583,139.5872,72.41
2025-04-20 08:50:00+09:00,139.5872,139.9987,139.5862,139.9954,115.02
2025-04-20 08:55:00+09:00,139.9954,139.9956,139.9804,139.9816,107.97
2025-04-20 09:00:00+09:00,139.9816,139.9923,139.7633,139.7655,154.3
2025-04-20 09:05:00+09:00,139.7655,139.7666,139.7484,139.7513,180.41
2025-04-20 09:10:00+09:00,139.7513,141.2106,139.7489,140.8413,484.76
2025-04-20 09:15:00+09:00,140.8413,141.3437,140.8368,141.0773,746.84
2025-04-20 09:20:00+09:00,141.0773,141.0776,140.6379,140.8489,236.0
2025-04-20 09:25:00+09:00,140.8489,140.8544,140.7941,140.8008,158.0
2025-04-20 09:30:00+09:00,140.8008,140.8022,140.7189,140.7201,196.6
2025-04-20 09:35:00+09:00,140.7201,141.1188,140.7158,141.0677,166.84
2025-04-20 09:40:00+09:00,141.0677,141.0717,140.9297,140.94,149.92
2025-04-20 09:45:00+09:00,140.94,140.9623,140.5598,140.5651,143.5
2025-04-20 09:50:00+09:00,140.5651,140.574,140.5431,140.5454,124.23
2025-04-20 09:55:00+09:00,140.5454,140.6128,140.0318,140.0321,157.24
2025-04-20 10:00:00+09:00,140.0321,140.4988,140.032,140.4971,177.17
2025-04-20 10:05:00+09:00,140.4971,140.6799,140.4852,140.6744,142.33
2025-04-20 10:10:00+09:00,140.6744,140.8779,140.6731,140.861,180.34
2025-04-20 10:15:00+09:00,140.861,141.1119,140.6869,140.8436,117.64
2025-04-20 10:20:00+09:00,140.8436,141.1143,140.8423,141.1135,131.15
2025-04-20 10:25:00+09:00,141.1135,141.1146,141.1052,141.1058,108.21
2025-04-20 10:30:00+09:00,141.1058,141.1327,140.9251,141.1308,134.04
2025-04-20 10:35:00+09:00,141.1308,141.7488,141.1284,141.4749,225.33
2025-04-20 10:40:00+09:00,141.4749,141.6343,141.4691,141.6331,218.78
2025-04-20 10:45:00+09:00,141.6331,141.9153,141.6289,141.6351,170.05
2025-04-20 10:50:00+09:00,141.6351,141.8269,141.6183,141.8249,205.21
2025-04-20 10:55:00+09:00,141.8249,141.9164,141.8196,141.9056,125.48
2025-04-20 11:00:00+09:00,141.9056,141.9999,141.7732,141.776,120.03
2025-04-20 11:05:00+09:00,141.776,141.7805,141.5685,141.5774,86.28
2025-04-20 11:10:00+09:00,141.5774,141.5818,141.5359,141.5372,89.73
2025-04-20 11:15:00+09:00,141.5372,141.542,141.5329,141.5411,74.77
2025-04-20 11:20:00+09:00,141.5411,141.5449,141.5351,141.5411,71.21
2025-04-20 11:25:00+09:00,141.5411,141.5452,141.5173,141.521,55.7
2025-04-20 11:30:00+09:00,141.521,141.9362,141.515,141.9178,115.5
2025-04-20 11:35:00+09:00,141.9178,141.9271,141.6784,141.6807,58.88
2025-04-20 11:40:00+09:00,141.6807,141.6807,141.6651,141.6664,55.33
2025-04-20 11:45:00+09:00,141.6664,141.68,141.6634,141.6776,58.33
2025-04-20 11:50:00+09:00,141.6776,141.6834,141.6714,141.672,79.94
2025-04-20 11:55:00+09:00,141.672,141.6754,141.6662,141.6712,41.06
2025-04-20 12:00:00+09:00,141.6712,141.6718,141.3493,141.3556,86.18
2025-04-20 12:05:00+09:00,141.3556,141.3558,140.9057,140.9103,86.54
2025-04-20 12:10:00+09:00,140.9103,141.0349,140.9096,141.0345,78.49
2025-04-20 12:15:00+09:00,141.0345,141.0368,141.0244,141.0288,93.92
2025-04-20 12:20:00+09:00,141.0288,141.0303,140.9001,140.9065,61.32
2025-04-20 12:25:00+09:00,140.9065,140.9105,140.901,140.9092,97.5
2025-04-20 12:30:00+09:00,140.9092,140.9101,140.6669,140.6697,110.65
2025-04-20 12:35:00+09:00,140.6697,140.6709,140.6529,140.6588,42.77
2025-04-20 12:40:00+09:00,140.6588,140.7215,140.6503,140.7211,50.41
2025-04-20 12:45:00+09:00,140.7211,140.8368,140.7146,140.8296,54.05
2025-04-20 12:50:00+09:00,140.8296,140.897,140.826,140.8911,85.19
2025-04-20 12:55:00+09:00,140.8911,141.0371,140.8889,141.0369,49.39
2025-04-20 13:00:00+09:00,141.0369,141.0432,140.7577,140.7642,91.35
2025-04-20 13:05:00+09:00,140.7642,140.783,140.6915,140.6942,50.01
2025-04-20 13:10:00+09:00,140.6942,140.8023,140.6929,140.7962,47.39
2025-04-20 13:15:00+09:00,140.7962,140.811,140.7934,140.8095,68.98
2025-04-20 13:20:00+09:00,140.8095,140.9966,140.8064,140.9907,58.99
2025-04-20 13:25:00+09:00,140.9907,141.0534,140.9876,141.0517,43.0
2025-04-20 13:30:00+09:00,141.0517,141.3266,140.9408,141.3008,55.82
2025-04-20 13:35:00+09:00,141.3008,141.5424,141.2866,141.5253,95.48
2025-04-20 13:40:00+09:00,141.5253,141.5304,141.5216,141.5273,79.34
2025-04-20 13:45:00+09:00,141.5273,141.5317,141.432,141.5299,46.04
2025-04-20 13:50:00+09:00,141.5299,141.5303,141.3338,141.3387,45.37
2025-04-20 13:55:00+09:00,141.3387,141.3402,141.3292,141.3302,52.37
2025-04-20 14:00:00+09:00,141.3302,141.3329,140.9973,141.0021,55.86
2025-04-20 14:05:00+09:00,141.0021,141.0023,140.8285,140.8543,63.86
2025-04-20 14:10:00+09:00,140.8543,140.8582,140.7179,140.7388,56.87
2025-04-20 14:15:00+09:00,140.7388,140.7753,140.7377,140.7741,92.72
2025-04-20 14:20:00+09:00,140.7741,140.843,140.7657,140.8396,31.58
2025-04-20 14:25:00+09:00,140.8396,140.8625,140.8388,140.8625,28.89
2025-04-20 14:30:00+09:00,140.8625,140.9947,140.8587,140.9834,58.3
2025-04-20 14:35:00+09:00,140.9834,140.9834,140.7503,140.9734,44.97
2025-04-20 14:40:00+09:00,140.9734,141.0018,140.9699,140.9926,74.4
2025-04-20 14:45:00+09:00,140.9926,141.2503,140.9394,140.9419,60.0
2025-04-20 14:50:00+09:00,140.9419,140.9553,140.9394,140.9541,46.33
2025-04-20 14:55:00+09:00,140.9541,140.9629,140.8992,140.902,55.57
2025-04-20 15:00:00+09:00,140.902,140.9044,140.8941,140.898,106.07
2025-04-20 15:05:00+09:00,140.898,140.9444,140.8958,140.9431,75.88
2025-04-20 15:10:00+09:00,140.9431,140.9649,140.942,140.9631,62.88
2025-04-20 15:15:00+09:00,140.9631,141.181,140.8349,141.1473,84.33
2025-04-20 15:20:00+09:00,141.1473,141.1513,140.7854,140.7875,58.11
2025-04-20 15:25:00+09:00,140.7875,140.7974,140.7862,140.7884,79.45
2025-04-20 15:30:00+09:00,140.7884,140.7892,140.6442,140.645,70.68
2025-04-20 15:35:00+09:00,140.645,140.6559,140.6441,140.6559,71.29
2025-04-20 15:40:00+09:00,140.6559,140.6656,140.596,140.5969,91.03
2025-04-20 15:45:00+09:00,140.5969,140.5982,139.7534,139.7571,179.99
2025-04-20 15:50:00+09:00,139.7571,139.9634,139.755,139.9625,135.83
2025-04-20 15:55:00+09:00,139.9625,139.9803,139.9622,139.9664,63.96
2025-04-20 16:00:00+09:00,139.9664,139.9692,139.7527,139.8436,114.71
2025-04-20 16:05:00+09:00,139.8436,140.0588,139.6222,139.6249,208.8
2025-04-20 16:10:00+09:00,139.6249,139.6274,139.0602,139.476,260.9
2025-04-20 16:15:00+09:00,139.476,139.476,138.8965,139.0267,231.16
2025-04-20 16:20:00+09:00,139.0267,139.0292,138.5991,138.8729,195.14
2025-04-20 16:25:00+09:00,138.8729,138.9459,138.8702,138.9429,123.36
2025-04-20 16:30:00+09:00,138.9429,138.9778,138.9414,138.9746,180.67
2025-04-20 16:35:00+09:00,138.9746,139.5298,138.9735,139.5214,114.68
2025-04-20 16:40:00+09:00,139.5214,139.607,139.2017,139.2065,118.2
2025-04-20 16:45:00+09:00,139.2065,139.648,139.2065,139.6405,125.71
2025-04-20 16:50:00+09:00,139.6405,139.6536,139.6335,139.6509,91.37
2025-04-20 16:55:00+09:00,139.6509,139.6639,139.6502,139.6625,70.73
2025-04-20 17:00:00+09:00,139.6625,139.6639,139.3718,139.3725,60.14
2025-04-20 17:05:00+09:00,139.3725,139.3886,138.9934,139.3735,117.02
2025-04-20 17:10:00+09:00,139.3735,139.3735,139.3357,139.3379,97.23
2025-04-20 17:15:00+09:00,139.3379,139.4133,139.3373,139.4133,88.28
2025-04-20 17:20:00+09:00,139.4133,139.417,139.4068,139.4136,40.89
2025-04-20 17:25:00+09:00,139.4136,139.4175,139.409,139.4151,93.23
2025-04-20 17:30:00+09:00,139.4151,139.4316,139.4137,139.4223,113.7
2025-04-20 17:35:00+09:00,139.4223,139.793,139.4214,139.5391,118.4
2025-04-20 17:40:00+09:00,139.5391,139.7923,139.5339,139.7782,79.47
2025-04-20 17:45:00+09:00,139.7782,139.7782,139.4022,139.4075,70.59
2025-04-20 17:50:00+09:00,139.4075,139.4092,139.2416,139.2524,56.37
2025-04-20 17:55:00+09:00,139.2524,139.6246,138.9493,138.9562,246.82
2025-04-20 18:00:00+09:00,138.9562,138.958,138.858,138.8628,89.98
2025-04-20 18:05:00+09:00,138.8628,139.3129,138.8591,139.3049,68.25
2025-04-20 18:10:00+09:00,139.3049,139.3072,139.2873,139.2873,47.02
2025-04-20 18:15:00+09:00,139.2873,139.2901,139.0242,139.0416,68.18
2025-04-20 18:20:00+09:00,139.0416,139.1131,139.0406,139.113,64.99
2025-04-20 18:25:00+09:00,139.113,139.1415,139.1115,139.1273,40.76
2025-04-20 18:30:00+09:00,139.1273,139.4993,139.1109,139.344,115.41
2025-04-20 18:35:00+09:00,139.344,139.476,139.1467,139.1485,43.98
2025-04-20 18:40:00+09:00,139.1485,139.1515,139.0204,139.0362,59.65
2025-04-20 18:45:00+09:00,139.0362,139.0406,138.9207,138.9452,73.93
2025-04-20 18:50:00+09:00,138.9452,138.9626,138.9432,138.9491,115.65
2025-04-20 18:55:00+09:00,138.9491,138.9953,138.9461,138.9923,55.32
2025-04-20 19:00:00+09:00,138.9923,139.075,138.9905,139.0622,141.02
2025-04-20 19:05:00+09:00,139.0622,139.3314,139.0605,139.3011,57.27
2025-04-20 19:10:00+09:00,139.3011,139.5174,139.2968,139.4564,55.16
2025-04-20 19:15:00+09:00,139.4564,139.4767,139.4536,139.4702,67.56
2025-04-20 19:20:00+09:00,139.4702,139.4834,139.4657,139.4795,64.88
2025-04-20 19:25:00+09:00,139.4795,139.6157,139.3009,139.3027,63.49
2025-04-20 19:30:00+09:00,139.3027,139.3213,139.3015,139.3127,79.76
2025-04-20 19:35:00+09:00,139.3127,139.3214,139.3095,139.3138,96.66
2025-04-20 19:40:00+09:00,139.3138,139.3271,139.2572,139.2586,212.71
2025-04-20 19:45:00+09:00,139.2586,139.2634,138.1486,138.4453,294.21
2025-04-20 19:50:00+09:00,138.4453,138.4453,137.7837,137.8879,183.43
2025-04-20 19:55:00+09:00,137.8879,138.4951,137.8879,138.487,154.52
2025-04-20 20:00:00+09:00,138.487,138.488,137.9722,138.0295,273.75
2025-04-20 20:05:00+09:00,138.0295,138.0626,138.0295,138.0582,173.73
2025-04-20 20:10:00+09:00,138.0582,138.4701,137.9946,138.2609,221.58
2025-04-20 20:15:00+09:00,138.2609,138.2671,137.8309,137.8389,307.88
2025-04-20 20:20:00+09:00,137.8389,137.8406,136.9001,136.9056,654.22
2025-04-20 20:25:00+09:00,136.9056,137.0772,136.9018,136.905,356.72
2025-04-20 20:30:00+09:00,136.905,136.9075,136.3381,136.8057,507.4
2025-04-20 20:35:00+09:00,136.8057,136.9865,136.7933,136.9834,149.48
2025-04-20 20:40:00+09:00,136.9834,136.9915,136.2922,136.5893,318.72
2025-04-20 20:45:00+09:00,136.5893,136.5893,136.1864,136.1917,340.27
2025-04-20 20:50:00+09:00,136.1917,136.1919,135.9731,135.9793,265.53
2025-04-20 20:55:00+09:00,135.9793,136.2843,135.9777,136.2834,183.35
2025-04-20 21:00:00+09:00,136.2834,136.7073,136.1337,136.6774,251.66
2025-04-20 21:05:00+09:00,136.6774,136.6839,136.6677,136.6727,208.35
2025-04-20 21:10:00+09:00,136.6727,137.0335,136.6708,137.0313,112.58
2025-04-20 21:15:00+09:00,137.0313,137.034,137.0153,137.0162,128.3
2025-04-20 21:20:00+09:00,137.0162,137.0177,136.8105,136.8169,122.46
2025-04-20 21:25:00+09:00,136.8169,137.2213,136.8107,137.219,203.47
2025-04-20 21:30:00+09:00,137.219,137.2239,136.8073,137.0064,108.36
2025-04-20 21:35:00+09:00,137.0064,137.5482,137.0063,137.389,121.94
2025-04-20 21:40:00+09:00,137.389,137.4,137.1517,137.1533,111.72
2025-04-20 21:45:00+09:00,137.1533,137.1549,137.0958,137.1037,139.05
2025-04-20 21:50:00+09:00,137.1037,137.1075,136.985,136.9936,139.51
2025-04-20 21:55:00+09:00,136.9936,136.9971,136.9828,136.985,96.2
2025-04-20 22:00:00+09:00,136.985,136.9894,136.9747,136.9785,148.75
2025-04-20 22:05:00+09:00,136.9785,136.9846,136.9711,136.9737,76.53
2025-04-20 22:10:00+09:00,136.9737,136.9774,136.337,136.7751,157.09
2025-04-20 22:15:00+09:00,136.7751,136.7751,136.3376,136.6166,80.56
2025-04-20 22:20:00+09:00,136.6166,136.7279,136.6043,136.7249,69.18
2025-04-20 22:25:00+09:00,136.7249,137.1705,136.723,137.1705,123.21
2025-04-20 22:30:00+09:00,137.1705,137.1726,137.1301,137.1328,133.96
2025-04-20 22:35:00+09:00,137.1328,137.135,137.1233,137.1319,95.93
2025-04-20 22:40:00+09:00,137.1319,137.3291,137.1275,137.324,116.48
2025-04-20 22:45:00+09:00,137.324,137.4615,137.0501,137.0509,90.61
2025-04-20 22:50:00+09:00,137.0509,137.3587,137.05,137.2379,74.31
2025-04-20 22:55:00+09:00,137.2379,137.3041,137.2334,137.2944,61.9
2025-04-20 23:00:00+09:00,137.2944,137.4295,137.2116,137.2132,115.36
2025-04-20 23:05:00+09:00,137.2132,137.3052,137.2049,137.2956,106.55
2025-04-20 23:10:00+09:00,137.2956,137.9386,137.2949,137.9349,173.03
2025-04-20 23:15:00+09:00,137.9349,137.9351,137.5225,137.5394,110.34
2025-04-20 23:20:00+09:00,137.5394,137.543,137.5328,137.5374,92.81
2025-04-20 23:25:00+09:00,137.5374,137.5394,137.1901,137.2209,51.1
2025-04-20 23:30:00+09:00,137.2209,137.5652,137.2209,137.558,75.91
2025-04-20 23:35:00+09:00,137.558,137.5664,137.5536,137.5642,77.85
2025-04-20 23:40:00+09:00,137.5642,137.5662,137.3901,137.4427,75.03
2025-04-20 23:45:00+09:00,137.4427,137.6595,137.3501,137.4978,64.57
2025-04-20 23:50:00+09:00,137.4978,137.4995,137.4893,137.4908,88.03
2025-04-20 23:55:00+09:00,137.4908,137.4927,137.4823,137.4823,204.75
2025-04-21 00:00:00+09:00,137.4823,137.4854,137.316,137.3239,175.61
2025-04-21 00:05:00+09:00,137.3239,137.3308,137.3199,137.3246,101.99
2025-04-21 00:10:00+09:00,137.3246,137.3278,137.3189,137.32,59.76
2025-04-21 00:15:00+09:00,137.32,137.3263,137.275,137.276,96.83
2025-04-21 00:20:00+09:00,137.276,137.284,136.8576,136.8596,91.33
2025-04-21 00:25:00+09:00,136.8596,137.0,136.6795,136.6892,151.57
2025-04-21 00:30:00+09:00,136.6892,136.792,136.6875,136.7874,100.89
2025-04-21 00:35:00+09:00,136.7874,136.8079,136.7864,136.806,76.51
2025-04-21 00:40:00+09:00,136.806,136.8063,136.6877,136.6979,108.84
2025-04-21 00:45:00+09:00,136.6979,136.7016,136.5001,136.5008,168.25
2025-04-21 00:50:00+09:00,136.5008,136.5016,135.8765,135.8835,405.21
2025-04-21 00:55:00+09:00,135.8835,136.0519,135.8102,136.0138,190.94
2025-04-21 01:00:00+09:00,136.0138,136.1264,135.82,135.9084,214.77
2025-04-21 01:05:00+09:00,135.9084,136.3985,135.8984,136.2,203.59
2025-04-21 01:10:00+09:00,136.2,136.8019,136.1955,136.4685,115.53
2025-04-21 01:15:00+09:00,136.4685,136.5563,136.3974,136.4093,112.17
2025-04-21 01:20:00+09:00,136.4093,136.904,136.4088,136.6912,164.78
2025-04-21 01:25:00+09:00,136.6912,136.6969,136.5955,136.5956,100.14
2025-04-21 01:30:00+09:00,136.5956,136.5966,136.0372,136.352,123.4
2025-04-21 01:35:00+09:00,136.352,136.7046,136.3508,136.7025,95.51
2025-04-21 01:40:00+09:00,136.7025,136.7739,136.701,136.7092,78.56
2025-04-21 01:45:00+09:00,136.7092,136.8008,136.7075,136.7955,72.49
2025-04-21 01:50:00+09:00,136.7955,136.8545,136.7816,136.8456,104.49
2025-04-21 01:55:00+09:00,136.8456,136.8466,136.734,136.8355,105.01
2025-04-21 02:00:00+09:00,136.8355,137.0088,136.8341,136.9963,113.31
2025-04-21 02:05:00+09:00,136.9963,137.0003,136.499,136.5039,107.35
2025-04-21 02:10:00+09:00,136.5039,136.5122,136.5,136.5068,93.11
2025-04-21 02:15:00+09:00,136.5068,136.5352,136.504,136.5313,56.28
2025-04-21 02:20:00+09:00,136.5313,136.5451,136.5304,136.5437,79.7
2025-04-21 02:25:00+09:00,136.5437,136.5478,136.4212,136.4229,57.01
2025-04-21 02:30:00+09:00,136.4229,136.4727,136.3472,136.3516,141.85
2025-04-21 02:35:00+09:00,136.3516,136.4447,136.2344,136.2354,95.3
2025-04-21 02:40:00+09:00,136.2354,136.6424,136.2325,136.6424,96.05
2025-04-21 02:45:00+09:00,136.6424,136.7105,136.6357,136.7105,58.68
2025-04-21 02:50:00+09:00,136.7105,137.0293,136.7105,136.9823,88.7
2025-04-21 02:55:00+09:00,136.9823,136.9833,136.4449,136.4478,71.41
2025-04-21 03:00:00+09:00,136.4478,136.4478,136.435,136.4384,55.12
2025-04-21 03:05:00+09:00,136.4384,136.4532,136.4251,136.4474,92.34
2025-04-21 03:10:00+09:00,136.4474,136.6694,136.4466,136.6616,59.2
2025-04-21 03:15:00+09:00,136.6616,136.8695,136.6577,136.8642,59.38
2025-04-21 03:20:00+09:00,136.8642,137.0224,136.7277,136.733,120.82
2025-04-21 03:25:00+09:00,136.733,136.7603,136.7293,136.7348,55.02
2025-04-21 03:30:00+09:00,136.7348,136.7386,136.7301,136.7334,68.43
2025-04-21 03:35:00+09:00,136.7334,136.734,136.1801,136.5923,118.81
2025-04-21 03:40:00+09:00,136.5923,136.5948,136.0213,136.2618,95.75
2025-04-21 03:45:00+09:00,136.2618,136.2734,136.2601,136.2708,92.56
2025-04-21 03:50:00+09:00,136.2708,136.4521,136.2703,136.4521,50.79
2025-04-21 03:55:00+09:00,136.4521,136.4619,136.4504,136.4526,47.49
2025-04-21 04:00:00+09:00,136.4526,136.4612,136.448,136.4612,81.95
2025-04-21 04:05:00+09:00,136.4612,136.4621,136.2673,136.3528,48.71
2025-04-21 04:10:00+09:00,136.3528,136.4225,136.351,136.4186,68.1
2025-04-21 04:15:00+09:00,136.4186,136.712,136.4116,136.7116,76.28
2025-04-21 04:20:00+09:00,136.7116,136.7162,136.7025,136.7135,74.45
2025-04-21 04:25:00+09:00,136.7135,136.7178,136.5801,136.7078,36.37
2025-04-21 04:30:00+09:00,136.7078,136.8215,136.4866,136.5929,107.86
